CODE;VARTYPE;VARVAL
JKA97;DGPROP;00X99
JKB00;OR;1
JKB00;PROCPR;07S02
JKB00;PROCPR;14S90
JKB00;DGPROP;00X99
JKB01;OR;1
JKB01;PROCPR;07S02
JKB01;PROCPR;14S90
JKB01;DGPROP;00X99
JKB11;OR;1
JKB11;PROCPR;07S02
JKB11;PROCPR;14S90
JKB11;DGPROP;00X99
JKB20;OR;1
JKB20;PROCPR;07S02
JKB20;PROCPR;14S90
JKB20;DGPROP;00X99
JKB21;OR;1
JKB21;PROCPR;07S02
JKB21;PROCPR;14S90
JKB21;DGPROP;00X99
JKB30;OR;2
JKB30;PROCPR;07V02
JKB30;DGPROP;00X99
JKB40;OR;1
JKB40;PROCPR;07S05
JKB40;PROCPR;14S90
JKB40;PROCPR;21S09
JKB40;DGPROP;00X99
JKB96;OR;1
JKB96;PROCPR;07S05
JKB96;PROCPR;14S90
JKB96;DGPROP;00X99
JKB97;OR;1
JKB97;PROCPR;07S02
JKB97;PROCPR;14S90
JKB97;DGPROP;00X99
JKC00;OR;1
JKC00;PROCPR;07S05
JKC00;PROCPR;14S90
JKC00;DGPROP;00X99
JKC01;OR;1
JKC01;PROCPR;07S05
JKC01;PROCPR;14S90
JKC01;DGPROP;00X99
JKC10;OR;1
JKC10;PROCPR;07S05
JKC10;PROCPR;14S90
JKC10;PROCPR;17S01
JKC10;PROCPR;21S09
JKC10;DGPROP;00X99
JKC20;OR;1
JKC20;PROCPR;07S05
JKC20;PROCPR;14S90
JKC20;PROCPR;17S01
JKC20;PROCPR;21S09
JKC20;DGPROP;00X99
JKC30;OR;1
JKC30;PROCPR;07S05
JKC30;PROCPR;14S90
JKC30;PROCPR;17S01
JKC30;PROCPR;21S09
JKC30;DGPROP;00X99
JKC40;OR;1
JKC40;PROCPR;07S05
JKC40;PROCPR;14S90
JKC40;PROCPR;17S01
JKC40;PROCPR;21S09
JKC40;DGPROP;00X99
JKC50;OR;1
JKC50;PROCPR;06S10
JKC50;PROCPR;07S05
JKC50;PROCPR;14S90
JKC50;PROCPR;17S01
JKC50;PROCPR;21S09
JKC50;DGPROP;00X99
JKC96;OR;1
JKC96;PROCPR;07S05
JKC96;PROCPR;14S90
JKC96;PROCPR;17S01
JKC96;PROCPR;21S09
JKC96;DGPROP;00X99
JKC97;OR;1
JKC97;PROCPR;07S05
JKC97;PROCPR;14S90
JKC97;PROCPR;21S09
JKC97;DGPROP;00X99
JKD00;OR;1
JKD00;PROCPR;07S05
JKD00;PROCPR;14S90
JKD00;PROCPR;17S01
JKD00;PROCPR;21S09
JKD00;DGPROP;00X99
JKD01;OR;1
JKD01;PROCPR;07S05
JKD01;PROCPR;14S90
JKD01;PROCPR;17S01
JKD01;PROCPR;21S09
JKD01;DGPROP;00X99
JKD10;OR;1
JKD10;PROCPR;07S05
JKD10;PROCPR;14S90
JKD10;PROCPR;17S01
JKD10;PROCPR;21S09
JKD10;DGPROP;00X99
JKD20;OR;1
JKD20;PROCPR;07S05
JKD20;PROCPR;14S90
JKD20;PROCPR;17S01
JKD20;PROCPR;21S09
JKD20;DGPROP;00X99
JKD30;OR;1
JKD30;PROCPR;07S05
JKD30;PROCPR;14S90
JKD30;PROCPR;17S01
JKD30;PROCPR;21S09
JKD30;DGPROP;00X99
JKD40;OR;1
JKD40;PROCPR;07S05
JKD40;PROCPR;14S90
JKD40;PROCPR;17S01
JKD40;PROCPR;21S09
JKD40;DGPROP;00X99
JKD50;OR;1
JKD50;PROCPR;07S05
JKD50;PROCPR;14S90
JKD50;PROCPR;17S01
JKD50;PROCPR;21S09
JKD50;DGPROP;00X99
JKD96;OR;1
JKD96;PROCPR;07S05
JKD96;PROCPR;14S90
JKD96;PROCPR;17S01
JKD96;PROCPR;21S09
JKD96;DGPROP;00X99
JKE00;OR;1
JKE00;PROCPR;06S10
JKE00;PROCPR;07S05
JKE00;PROCPR;14S90
JKE00;DGPROP;00X99
JKE02;OR;2
JKE02;PROCPR;06E14
JKE02;PROCPR;06S10
JKE02;PROCPR;07E14
JKE02;PROCPR;07S08
JKE02;PROCPR;17E14
JKE02;DGPROP;00X99
JKE06;OR;1
JKE06;PROCPR;07S05
JKE06;PROCPR;14S90
JKE06;DGPROP;00X99
JKE12;OR;2
JKE12;PROCPR;07E14
JKE12;PROCPR;07S08
JKE12;PROCPR;17E14
JKE12;DGPROP;00X99
JKE15;OR;2
JKE15;PROCPR;07E14
JKE15;PROCPR;07S08
JKE15;PROCPR;17E14
JKE15;DGPROP;00X99
JKE18;OR;2
JKE18;PROCPR;07E13
JKE18;PROCPR;07S08
JKE18;PROCPR;17E13
JKE18;DGPROP;00X99
JKE22;OR;2
JKE22;PROCPR;07E14
JKE22;PROCPR;07S08
JKE22;PROCPR;17E14
JKE22;DGPROP;00X99
JKE25;OR;2
JKE25;PROCPR;07E13
JKE25;PROCPR;07S08
JKE25;PROCPR;17E13
JKE25;DGPROP;00X99
JKE32;OR;2
JKE32;PROCPR;07E14
JKE32;PROCPR;07S08
JKE32;PROCPR;17E14
JKE32;DGPROP;00X99
JKE96;OR;1
JKE96;PROCPR;07S05
JKE96;PROCPR;14S90
JKE96;PROCPR;21S09
JKE96;DGPROP;00X99
JKE98;OR;2
JKE98;PROCPR;07E14
JKE98;PROCPR;07S08
JKE98;PROCPR;17E14
JKE98;DGPROP;00X99
JKF00;OR;1
JKF00;PROCPR;07S05
JKF00;PROCPR;14S90
JKF00;PROCPR;21S09
JKF00;DGPROP;00X99
JKF10;OR;1
JKF10;PROCPR;07S05
JKF10;PROCPR;14S90
JKF10;PROCPR;21S09
JKF10;DGPROP;00X99
JKF96;OR;1
JKF96;PROCPR;07S05
JKF96;PROCPR;14S90
JKF96;PROCPR;21S09
JKF96;DGPROP;00X99
JKF97;OR;1
JKF97;PROCPR;07S05
JKF97;PROCPR;14S90
JKF97;PROCPR;21S09
JKF97;DGPROP;00X99
JKT00;OR;2
JKT00;PROCPR;07S05
JKT00;PROCPR;07V01
JKT00;DGPROP;00X99
JKT10;OR;2
JKT10;PROCPR;07S05
JKT10;PROCPR;07V01
JKT10;DGPROP;00X99
JKW96;OR;1
JKW96;PROCPR;07S05
JKW96;PROCPR;14S90
JKW96;PROCPR;17S01
JKW96;PROCPR;21S09
JKW96;DGPROP;00X99
JKW97;OR;1
JKW97;PROCPR;07S05
JKW97;PROCPR;14S90
JKW97;PROCPR;17S01
JKW97;PROCPR;21S09
JKW97;DGPROP;00X99
JKW98;OR;2
JKW98;PROCPR;07E14
JKW98;PROCPR;07S08
JKW98;PROCPR;17E14
JKW98;PROCPR;21E14
JKW98;PROCPR;21S09
JKW98;DGPROP;00X99
JLA00;OR;1
JLA00;PROCPR;06S10
JLA00;PROCPR;07S06
JLA00;PROCPR;10S08
JLA00;PROCPR;14S90
JLA00;PROCPR;17S01
JLA00;PROCPR;21S09
JLA00;DGPROP;00X99
JLA10;OR;1
JLA10;PROCPR;06S10
JLA10;PROCPR;07S06
JLA10;PROCPR;10S08
JLA10;PROCPR;14S90
JLA10;PROCPR;17S01
JLA10;PROCPR;21S09
JLA10;DGPROP;00X99
JLA20;OR;1
JLA20;PROCPR;06S10
JLA20;PROCPR;07S06
JLA20;PROCPR;10S08
JLA20;PROCPR;14S90
JLA20;PROCPR;17S01
JLA20;PROCPR;21S09
JLA20;DGPROP;00X99
JLA21;OR;1
JLA21;PROCPR;06S10
JLA21;PROCPR;07S06
JLA21;PROCPR;10S08
JLA21;PROCPR;14S90
JLA21;PROCPR;17S01
JLA21;PROCPR;21S09
JLA21;DGPROP;00X99
JLB00;OR;1
JLB00;PROCPR;07S01
JLB00;PROCPR;14S90
JLB00;DGPROP;00X99
JLB00;PROCPR;99S90
JLB10;OR;1
JLB10;PROCPR;07S01
JLB10;PROCPR;14S90
JLB10;DGPROP;00X99
JLB10;PROCPR;99S90
JLB12;OR;2
JLB12;PROCPR;06E14
JLB12;PROCPR;07E14
JLB12;PROCPR;07S05
JLB12;DGPROP;00X99
JLB22;OR;2
JLB22;PROCPR;07E14
JLB22;PROCPR;07S05
JLB22;DGPROP;00X99
JLB25;OR;2
JLB25;PROCPR;07E14
JLB25;PROCPR;07S05
JLB25;DGPROP;00X99
JLB28;OR;2
JLB28;PROCPR;07E13
JLB28;PROCPR;07S05
JLB28;DGPROP;00X99
JLB35;OR;2
JLB35;PROCPR;07E14
JLB35;PROCPR;07S05
JLB35;DGPROP;00X99
JLB38;OR;1
JLB38;PROCPR;07S01
JLB38;PROCPR;14S90
JLB38;DGPROP;00X99
JLB38;PROCPR;99S90
JLB42;OR;2
JLB42;PROCPR;07E14
JLB42;PROCPR;07S05
JLB42;DGPROP;00X99
JLB96;OR;1
JLB96;PROCPR;06S10
JLB96;PROCPR;07S01
JLB96;PROCPR;14S90
JLB96;DGPROP;00X99
JLB96;PROCPR;99S90
JLB98;OR;2
JLB98;PROCPR;06E13
JLB98;PROCPR;06S10
JLB98;PROCPR;07E13
JLB98;PROCPR;07S05
JLB98;DGPROP;00X99
JLC00;OR;1
JLC00;PROCPR;07S01
JLC00;PROCPR;10S08
JLC00;PROCPR;14S90
JLC00;DGPROP;00X99
JLC00;PROCPR;99S90
JLC10;OR;1
JLC10;PROCPR;07S01
JLC10;PROCPR;10S08
JLC10;PROCPR;14S90
JLC10;PROCPR;15S01
JLC10;PROCPR;21S09
JLC10;DGPROP;00X99
JLC10;PROCPR;99S90
JLC11;OR;1
JLC11;PROCPR;07S01
JLC11;PROCPR;10S08
JLC11;PROCPR;14S90
JLC11;PROCPR;15S01
JLC11;PROCPR;21S09
JLC11;DGPROP;00X99
JLC11;PROCPR;99S90
JLC20;OR;1
JLC20;PROCPR;07S01
JLC20;PROCPR;10S08
JLC20;PROCPR;14S90
JLC20;PROCPR;15S01
JLC20;PROCPR;21S09
JLC20;DGPROP;00X99
JLC20;PROCPR;99S90
JLC30;OR;1
JLC30;PROCPR;06S10
JLC30;PROCPR;07S01
JLC30;PROCPR;10S08
JLC30;PROCPR;14S90
JLC30;PROCPR;21S09
JLC30;DGPROP;00X99
JLC30;PROCPR;99S90
JLC40;OR;1
JLC40;PROCPR;06S01
JLC40;PROCPR;07S01
JLC40;PROCPR;10S08
JLC40;PROCPR;14S90
JLC40;PROCPR;21S09
JLC40;DGPROP;00X99
JLC40;PROCPR;99S90
JLC50;OR;1
JLC50;PROCPR;07S01
JLC50;PROCPR;10S08
JLC50;PROCPR;14S90
JLC50;PROCPR;21S09
JLC50;DGPROP;00X99
JLC50;PROCPR;99S90
JLC96;OR;1
JLC96;PROCPR;07S01
JLC96;PROCPR;10S08
JLC96;PROCPR;14S90
JLC96;PROCPR;15S01
JLC96;PROCPR;21S09
JLC96;DGPROP;00X99
JLC96;PROCPR;99S90
JLD00;OR;1
JLD00;PROCPR;07S01
JLD00;PROCPR;14S90
JLD00;PROCPR;21S09
JLD00;DGPROP;00X99
JLD00;PROCPR;99S90
JLD10;OR;1
JLD10;PROCPR;07S01
JLD10;PROCPR;14S90
JLD10;PROCPR;21S09
JLD10;DGPROP;00X99
JLD10;PROCPR;99S90
JLD12;OR;1
JLD12;PROCPR;07S01
JLD12;PROCPR;14S90
JLD12;PROCPR;21S09
JLD12;DGPROP;00X99
JLD12;PROCPR;99S90
JLD20;OR;1
JLD20;PROCPR;07S01
JLD20;PROCPR;14S90
JLD20;PROCPR;21S09
JLD20;DGPROP;00X99
JLD20;PROCPR;99S90
JLD22;OR;1
JLD22;PROCPR;07S01
JLD22;PROCPR;14S90
JLD22;PROCPR;21S09
JLD22;DGPROP;00X99
JLD22;PROCPR;99S90
JLE00;OR;1
JLE00;PROCPR;00S06
JLE00;PROCPR;06S10
JLE00;PROCPR;07S01
JLE00;PROCPR;10S08
JLE00;PROCPR;14S90
JLE00;DGPROP;00X99
JLE00;PROCPR;99S90
JLE03;OR;1
JLE03;PROCPR;00S06
JLE03;PROCPR;06S10
JLE03;PROCPR;07S01
JLE03;PROCPR;10S08
JLE03;PROCPR;14S90
JLE03;DGPROP;00X99
JLE03;PROCPR;99S90
JLE10;OR;1
JLE10;PROCPR;00S06
JLE10;PROCPR;06S10
JLE10;PROCPR;07S01
JLE10;PROCPR;10S08
JLE10;PROCPR;14S90
JLE10;DGPROP;00X99
JLE10;PROCPR;99S90
JLE16;OR;1
JLE16;PROCPR;00S06
JLE16;PROCPR;06S10
JLE16;PROCPR;07S01
JLE16;PROCPR;10S08
JLE16;PROCPR;14S90
JLE16;DGPROP;00X99
JLE16;PROCPR;99S90
JLE20;OR;1
JLE20;PROCPR;06S10
JLE20;PROCPR;07S01
JLE20;PROCPR;10S08
JLE20;PROCPR;14S90
JLE20;DGPROP;00X99
JLE20;PROCPR;99S90
JLE30;OR;1
JLE30;PROCPR;06S10
JLE30;PROCPR;07S01
JLE30;PROCPR;10S08
JLE30;PROCPR;14S90
JLE30;DGPROP;00X99
JLE30;PROCPR;99S90
JLE40;OR;1
JLE40;PROCPR;06S10
JLE40;PROCPR;07S01
JLE40;PROCPR;10S08
JLE40;PROCPR;14S90
JLE40;DGPROP;00X99
JLE40;PROCPR;99S90
JLE50;OR;1
JLE50;PROCPR;06S10
JLE50;PROCPR;07S01
JLE50;PROCPR;10S08
JLE50;PROCPR;14S90
JLE50;DGPROP;00X99
JLE50;PROCPR;99S90
JLE56;OR;1
JLE56;PROCPR;06S10
JLE56;PROCPR;07S01
JLE56;PROCPR;10S08
JLE56;PROCPR;14S90
JLE56;DGPROP;00X99
JLE56;PROCPR;99S90
JLE96;OR;1
JLE96;PROCPR;06S10
JLE96;PROCPR;07S01
JLE96;PROCPR;10S08
JLE96;PROCPR;14S90
JLE96;DGPROP;00X99
JLE96;PROCPR;99S90
JLT00;OR;2
JLT00;PROCPR;07S05
JLT00;PROCPR;07V01
JLT00;DGPROP;00X99
JLW96;OR;1
JLW96;PROCPR;06S10
JLW96;PROCPR;07S01
JLW96;PROCPR;14S90
JLW96;PROCPR;21S09
JLW96;DGPROP;00X99
JLW96;PROCPR;99S90
JLW97;OR;1
JLW97;PROCPR;06S10
JLW97;PROCPR;07S01
JLW97;PROCPR;14S90
JLW97;PROCPR;21S09
JLW97;DGPROP;00X99
JLW97;PROCPR;99S90
JLW98;OR;1
JLW98;PROCPR;06S10
JLW98;PROCPR;07S01
JLW98;PROCPR;14S90
JLW98;PROCPR;21S09
JLW98;DGPROP;00X99
JLW98;PROCPR;99S90
JMA00;OR;1
JMA00;PROCPR;08S20
JMA00;PROCPR;14S90
JMA00;PROCPR;16S01
JMA00;PROCPR;17S01
JMA00;PROCPR;21S09
JMA00;DGPROP;00X99
JMA00;PROCPR;99S90
JMA10;OR;1
JMA10;PROCPR;05S19
JMA10;PROCPR;06S10
JMA10;PROCPR;08S20
JMA10;PROCPR;14S90
JMA10;PROCPR;16S01
JMA10;PROCPR;17S01
JMA10;PROCPR;21S09
JMA10;DGPROP;00X99
JMA10;PROCPR;99S90
JMA11;OR;1
JMA11;PROCPR;05S19
JMA11;PROCPR;06S10
JMA11;PROCPR;08S20
JMA11;PROCPR;14S90
JMA11;PROCPR;16S01
JMA11;PROCPR;17S01
JMA11;PROCPR;21S09
JMA11;DGPROP;00X99
JMA11;PROCPR;99S90
JMA20;OR;1
JMA20;PROCPR;05S19
JMA20;PROCPR;06S10
JMA20;PROCPR;08S20
JMA20;PROCPR;14S90
JMA20;PROCPR;16S01
JMA20;PROCPR;17S01
JMA20;PROCPR;21S09
JMA20;DGPROP;00X99
JMA20;PROCPR;99S90
JMB00;OR;1
JMB00;PROCPR;14S90
JMB00;PROCPR;16S01
JMB00;PROCPR;17S01
JMB00;DGPROP;00X99
JMB00;PROCPR;99S90
JMB01;OR;1
JMB01;PROCPR;14S90
JMB01;PROCPR;16S01
JMB01;PROCPR;17S01
JMB01;DGPROP;00X99
JMB01;PROCPR;99S90
JMB10;OR;1
JMB10;PROCPR;08S20
JMB10;PROCPR;14S90
JMB10;PROCPR;16S01
JMB10;PROCPR;17S01
JMB10;PROCPR;21S09
JMB10;DGPROP;00X99
JMB10;PROCPR;99S90
JMW96;OR;1
JMW96;PROCPR;08S20
JMW96;PROCPR;14S90
JMW96;PROCPR;16S01
JMW96;PROCPR;17S01
JMW96;PROCPR;21S09
JMW96;DGPROP;00X99
JMW96;PROCPR;99S90
JMW97;OR;1
JMW97;PROCPR;08S20
JMW97;PROCPR;14S90
JMW97;PROCPR;16S01
JMW97;PROCPR;17S01
JMW97;PROCPR;21S09
JMW97;DGPROP;00X99
JMW97;PROCPR;99S90
JWA00;CC;1
JWA00;OR;1
JWA00;PROCPR;06S10
JWA00;PROCPR;07S07
JWA00;PROCPR;14S90
JWA00;PROCPR;17S01
JWA00;PROCPR;21S09
JWA00;DGPROP;00X99
JWB00;CC;1
JWB00;OR;1
JWB00;PROCPR;06S10
JWB00;PROCPR;07S07
JWB00;PROCPR;14S90
JWB00;PROCPR;17S01
JWB00;PROCPR;21S09
JWB00;DGPROP;00X99
JWC00;CC;1
JWC00;OR;1
JWC00;PROCPR;06S10
JWC00;PROCPR;07S07
JWC00;PROCPR;14S90
JWC00;PROCPR;17S01
JWC00;PROCPR;21S09
JWC00;DGPROP;00X99
JWC01;CC;1
JWC01;OR;1
JWC01;PROCPR;06S10
JWC01;PROCPR;07S07
JWC01;PROCPR;14S90
JWC01;PROCPR;17S01
JWC01;PROCPR;21S09
JWC01;DGPROP;00X99
JWD00;CC;1
JWD00;OR;1
JWD00;PROCPR;06S10
JWD00;PROCPR;07S07
JWD00;PROCPR;14S90
JWD00;PROCPR;17S01
JWD00;PROCPR;21S09
JWD00;DGPROP;00X99
JWE00;CC;1
JWE00;OR;1
JWE00;PROCPR;06S10
JWE00;PROCPR;07S07
JWE00;PROCPR;14S90
JWE00;PROCPR;17S01
JWE00;PROCPR;21S09
JWE00;DGPROP;00X99
JWE01;CC;1
JWE01;OR;1
JWE01;PROCPR;06S10
JWE01;PROCPR;07S07
JWE01;PROCPR;14S90
JWE01;PROCPR;17S01
JWE01;PROCPR;21S09
JWE01;DGPROP;00X99
JWE02;CC;1
JWE02;OR;2
JWE02;PROCPR;06E04
JWE02;PROCPR;07E14
JWE02;PROCPR;07S07
JWE02;PROCPR;17S01
JWE02;PROCPR;21S09
JWE02;DGPROP;00X99
JWF00;CC;1
JWF00;OR;1
JWF00;PROCPR;06S10
JWF00;PROCPR;07S07
JWF00;PROCPR;14S90
JWF00;PROCPR;17S01
JWF00;PROCPR;21S09
JWF00;DGPROP;00X99
JWF01;CC;1
JWF01;OR;1
JWF01;PROCPR;06S10
JWF01;PROCPR;07S07
JWF01;PROCPR;14S90
JWF01;PROCPR;17S01
JWF01;PROCPR;21S09
JWF01;DGPROP;00X99
JWW96;CC;1
JWW96;OR;1
JWW96;PROCPR;06S10
JWW96;PROCPR;07S07
JWW96;PROCPR;14S90
JWW96;PROCPR;17S01
JWW96;PROCPR;21S09
JWW96;DGPROP;00X99
JWW97;CC;1
JWW97;OR;1
JWW97;PROCPR;06S10
JWW97;PROCPR;07S07
JWW97;PROCPR;14S90
JWW97;PROCPR;17S01
JWW97;PROCPR;21S09
JWW97;DGPROP;00X99
JWW98;CC;1
JWW98;OR;2
JWW98;PROCPR;06E04
JWW98;PROCPR;06S10
JWW98;PROCPR;07E14
JWW98;PROCPR;07S07
JWW98;DGPROP;00X99
JXA00;OR;1
JXA00;PROCPR;06S10
JXA00;PROCPR;08S12
JXA00;PROCPR;09S07
JXA00;PROCPR;10S08
JXA00;PROCPR;13S08
JXA00;PROCPR;14S90
JXA00;PROCPR;16S02
JXA00;PROCPR;17S01
JXA00;PROCPR;30S99
JXA00;DGPROP;00X99
JXA03;OR;1
JXA03;PROCPR;06S10
JXA03;PROCPR;08S12
JXA03;PROCPR;09S07
JXA03;PROCPR;10S08
JXA03;PROCPR;13S08
JXA03;PROCPR;14S90
JXA03;PROCPR;16S02
JXA03;PROCPR;17S01
JXA03;PROCPR;30S99
JXA03;DGPROP;00X99
JXA06;OR;1
JXA06;PROCPR;06S10
JXA06;PROCPR;08S12
JXA06;PROCPR;09S07
JXA06;PROCPR;10S08
JXA06;PROCPR;13S08
JXA06;PROCPR;14S90
JXA06;PROCPR;16S02
JXA06;PROCPR;17S01
JXA06;PROCPR;30S99
JXA06;DGPROP;00X99
JXA10;OR;1
JXA10;PROCPR;06S10
JXA10;PROCPR;08S12
JXA10;PROCPR;09S07
JXA10;PROCPR;10S08
JXA10;PROCPR;13S08
JXA10;PROCPR;14S90
JXA10;PROCPR;16S02
JXA10;PROCPR;17S01
JXA10;PROCPR;30S99
JXA10;DGPROP;00X99
JXA13;OR;1
JXA13;PROCPR;06S10
JXA13;PROCPR;08S12
JXA13;PROCPR;09S07
JXA13;PROCPR;10S08
JXA13;PROCPR;13S08
JXA13;PROCPR;14S90
JXA13;PROCPR;16S02
JXA13;PROCPR;17S01
JXA13;PROCPR;30S99
JXA13;DGPROP;00X99
JXA16;OR;1
JXA16;PROCPR;06S10
JXA16;PROCPR;08S12
JXA16;PROCPR;09S07
JXA16;PROCPR;10S08
JXA16;PROCPR;13S08
JXA16;PROCPR;14S90
JXA16;PROCPR;16S02
JXA16;PROCPR;17S01
JXA16;PROCPR;30S99
JXA16;DGPROP;00X99
KAA00;OR;1
KAA00;PROCPR;11S02
KAA00;PROCPR;14S90
KAA00;PROCPR;17S01
KAA00;PROCPR;21S09
KAA00;DGPROP;00X99
KAA00;PROCPR;99S90
KAA31;OR;1
KAA31;PROCPR;11S02
KAA31;PROCPR;14S90
KAA31;PROCPR;21S09
KAA31;DGPROP;00X99
KAA31;PROCPR;99S90
KAA96;OR;1
KAA96;PROCPR;11S02
KAA96;PROCPR;14S90
KAA96;PROCPR;17S01
KAA96;PROCPR;21S09
KAA96;DGPROP;00X99
KAA96;PROCPR;99S90
KAA97;OR;1
KAA97;PROCPR;11S02
KAA97;PROCPR;14S90
KAA97;PROCPR;21S09
KAA97;DGPROP;00X99
KAA97;PROCPR;99S90
KAB00;OR;1
KAB00;PROCPR;08S20
KAB00;PROCPR;11S02
KAB00;PROCPR;14S90
KAB00;PROCPR;16S02
KAB00;PROCPR;17S01
KAB00;DGPROP;00X99
KAB00;PROCPR;99S90
KAB01;OR;1
KAB01;PROCPR;08S20
KAB01;PROCPR;11S07
KAB01;PROCPR;14S90
KAB01;PROCPR;16S02
KAB01;PROCPR;17S01
KAB01;DGPROP;00X99
KAC00;OR;1
KAC00;PROCPR;05S15
KAC00;PROCPR;11S02
KAC00;PROCPR;14S90
KAC00;PROCPR;21S09
KAC00;DGPROP;00X99
KAC00;PROCPR;99S90
KAC01;OR;1
KAC01;PROCPR;05S15
KAC01;PROCPR;11S02
KAC01;PROCPR;14S90
KAC01;PROCPR;21S09
KAC01;DGPROP;00X99
KAC01;PROCPR;99S90
KAC20;OR;1
KAC20;PROCPR;11S02
KAC20;PROCPR;14S90
KAC20;PROCPR;21S09
KAC20;DGPROP;00X99
KAC20;PROCPR;99S90
KAC21;OR;1
KAC21;PROCPR;11S02
KAC21;PROCPR;14S90
KAC21;PROCPR;21S09
KAC21;DGPROP;00X99
KAC21;PROCPR;99S90
KAD00;OR;1
KAD00;PROCPR;11S02
KAD00;PROCPR;14S90
KAD00;PROCPR;21S09
KAD00;DGPROP;00X99
KAD00;PROCPR;99S90
KAD01;OR;1
KAD01;PROCPR;11S02
KAD01;PROCPR;14S90
KAD01;PROCPR;21S09
KAD01;DGPROP;00X99
KAD01;PROCPR;99S90
KAD10;OR;1
KAD10;PROCPR;11S02
KAD10;PROCPR;14S90
KAD10;PROCPR;21S09
KAD10;DGPROP;00X99
KAD10;PROCPR;99S90
KAD40;OR;1
KAD40;PROCPR;11S02
KAD40;PROCPR;14S90
KAD40;PROCPR;21S09
KAD40;DGPROP;00X99
KAD40;PROCPR;99S90
KAD51;OR;1
KAD51;PROCPR;11S02
KAD51;PROCPR;14S90
KAD51;PROCPR;21S09
KAD51;DGPROP;00X99
KAD51;PROCPR;99S90
KAD52;OR;1
KAD52;PROCPR;11S05
KAD52;PROCPR;14S90
KAD52;PROCPR;21S09
KAD52;DGPROP;00X99
KAD56;OR;1
KAD56;PROCPR;11S02
KAD56;PROCPR;14S90
KAD56;PROCPR;21S09
KAD56;DGPROP;00X99
KAD56;PROCPR;99S90
KAD60;OR;1
KAD60;PROCPR;11S02
KAD60;PROCPR;14S90
KAD60;PROCPR;21S09
KAD60;DGPROP;00X99
KAD60;PROCPR;99S90
KAD96;OR;1
KAD96;PROCPR;11S02
KAD96;PROCPR;14S90
KAD96;PROCPR;21S09
KAD96;DGPROP;00X99
KAD96;PROCPR;99S90
KAD97;OR;1
KAD97;PROCPR;11S02
KAD97;PROCPR;14S90
KAD97;PROCPR;21S09
KAD97;DGPROP;00X99
KAD97;PROCPR;99S90
KAD98;OR;1
KAD98;PROCPR;11S02
KAD98;PROCPR;14S90
KAD98;PROCPR;21S09
KAD98;DGPROP;00X99
KAD98;PROCPR;99S90
KAE10;OR;1
KAE10;PROCPR;11S02
KAE10;PROCPR;14S90
KAE10;DGPROP;00X99
KAE10;PROCPR;99S90
KAE11;OR;1
KAE11;PROCPR;11S02
KAE11;PROCPR;14S90
KAE11;DGPROP;00X99
KAE11;PROCPR;99S90
KAE12;OR;1
KAE12;PROCPR;11S05
KAE12;PROCPR;14S90
KAE12;DGPROP;00X99
KAE96;OR;1
KAE96;PROCPR;11S02
KAE96;PROCPR;14S90
KAE96;DGPROP;00X99
KAE96;PROCPR;99S90
KAE97;OR;1
KAE97;PROCPR;11S02
KAE97;PROCPR;14S90
KAE97;DGPROP;00X99
KAE97;PROCPR;99S90
KAE98;OR;2
KAE98;PROCPR;11E16
KAE98;PROCPR;11S03
KAE98;DGPROP;00X99
KAF10;OR;1
KAF10;PROCPR;11S02
KAF10;PROCPR;14S90
KAF10;PROCPR;21S09
KAF10;DGPROP;00X99
KAF10;PROCPR;99S90
KAF11;OR;1
KAF11;PROCPR;11S02
KAF11;PROCPR;14S90
KAF11;PROCPR;21S09
KAF11;DGPROP;00X99
KAF11;PROCPR;99S90
KAF12;OR;2
KAF12;PROCPR;11E17
KAF12;PROCPR;11S03
KAF12;PROCPR;21E17
KAF12;PROCPR;21S09
KAF12;DGPROP;00X99
KAH00;OR;1
KAH00;PROCPR;11S02
KAH00;PROCPR;14S90
KAH00;PROCPR;21S09
KAH00;DGPROP;00X99
KAH00;PROCPR;99S90
KAH21;OR;1
KAH21;PROCPR;11S02
KAH21;PROCPR;14S90
KAH21;PROCPR;21S09
KAH21;DGPROP;00X99
KAH21;PROCPR;99S90
KAH22;OR;2
KAH22;PROCPR;11E16
KAH22;PROCPR;11S03
KAH22;PROCPR;21E16
KAH22;PROCPR;21S09
KAH22;DGPROP;00X99
KAH30;OR;1
KAH30;PROCPR;11S02
KAH30;PROCPR;14S90
KAH30;PROCPR;21S09
KAH30;DGPROP;00X99
KAH30;PROCPR;99S90
KAH31;OR;1
KAH31;PROCPR;11S02
KAH31;PROCPR;14S90
KAH31;PROCPR;21S09
KAH31;DGPROP;00X99
KAH31;PROCPR;99S90
KAH40;OR;1
KAH40;PROCPR;11S02
KAH40;PROCPR;14S90
KAH40;PROCPR;21S09
KAH40;DGPROP;00X99
KAH40;PROCPR;99S90
KAH41;OR;1
KAH41;PROCPR;11S02
KAH41;PROCPR;14S90
KAH41;PROCPR;21S09
KAH41;DGPROP;00X99
KAH41;PROCPR;99S90
KAH50;OR;1
KAH50;PROCPR;11S02
KAH50;PROCPR;14S90
KAH50;PROCPR;21S09
KAH50;DGPROP;00X99
KAH50;PROCPR;99S90
KAH54;OR;1
KAH54;PROCPR;11S02
KAH54;PROCPR;14S90
KAH54;DGPROP;00X99
KAH54;PROCPR;99S90
KAH55;OR;2
KAH55;PROCPR;11E16
