CODE;D_CODE;VARTYPE;VARVAL
Y3342;;DGCAT;99M00
Y3342;;MDC;99
Y3343;;DGCAT;99M00
Y3343;;MDC;99
Y3344;;DGCAT;99M00
Y3344;;MDC;99
Y3348;;DGCAT;99M00
Y3348;;MDC;99
Y3349;;DGCAT;99M00
Y3349;;MDC;99
Y335;;DGCAT;99M00
Y335;;MDC;99
Y3350;;DGCAT;99M00
Y3350;;MDC;99
Y3351;;DGCAT;99M00
Y3351;;MDC;99
Y3352;;DGCAT;99M00
Y3352;;MDC;99
Y3353;;DGCAT;99M00
Y3353;;MDC;99
Y3354;;DGCAT;99M00
Y3354;;MDC;99
Y3358;;DGCAT;99M00
Y3358;;MDC;99
Y3359;;DGCAT;99M00
Y3359;;MDC;99
Y336;;DGCAT;99M00
Y336;;MDC;99
Y3360;;DGCAT;99M00
Y3360;;MDC;99
Y3361;;DGCAT;99M00
Y3361;;MDC;99
Y3362;;DGCAT;99M00
Y3362;;MDC;99
Y3363;;DGCAT;99M00
Y3363;;MDC;99
Y3364;;DGCAT;99M00
Y3364;;MDC;99
Y3368;;DGCAT;99M00
Y3368;;MDC;99
Y3369;;DGCAT;99M00
Y3369;;MDC;99
Y337;;DGCAT;99M00
Y337;;MDC;99
Y3370;;DGCAT;99M00
Y3370;;MDC;99
Y3371;;DGCAT;99M00
Y3371;;MDC;99
Y3372;;DGCAT;99M00
Y3372;;MDC;99
Y3373;;DGCAT;99M00
Y3373;;MDC;99
Y3374;;DGCAT;99M00
Y3374;;MDC;99
Y3378;;DGCAT;99M00
Y3378;;MDC;99
Y3379;;DGCAT;99M00
Y3379;;MDC;99
Y338;;DGCAT;99M00
Y338;;MDC;99
Y3380;;DGCAT;99M00
Y3380;;MDC;99
Y3381;;DGCAT;99M00
Y3381;;MDC;99
Y3382;;DGCAT;99M00
Y3382;;MDC;99
Y3383;;DGCAT;99M00
Y3383;;MDC;99
Y3384;;DGCAT;99M00
Y3384;;MDC;99
Y3388;;DGCAT;99M00
Y3388;;MDC;99
Y3389;;DGCAT;99M00
Y3389;;MDC;99
Y339;;DGCAT;99M00
Y339;;MDC;99
Y3390;;DGCAT;99M00
Y3390;;MDC;99
Y3391;;DGCAT;99M00
Y3391;;MDC;99
Y3392;;DGCAT;99M00
Y3392;;MDC;99
Y3393;;DGCAT;99M00
Y3393;;MDC;99
Y3394;;DGCAT;99M00
Y3394;;MDC;99
Y3398;;DGCAT;99M00
Y3398;;MDC;99
Y3399;;DGCAT;99M00
Y3399;;MDC;99
Y340;;DGCAT;99M00
Y340;;MDC;99
Y3400;;DGCAT;99M00
Y3400;;MDC;99
Y3401;;DGCAT;99M00
Y3401;;MDC;99
Y3402;;DGCAT;99M00
Y3402;;MDC;99
Y3403;;DGCAT;99M00
Y3403;;MDC;99
Y3404;;DGCAT;99M00
Y3404;;MDC;99
Y3408;;DGCAT;99M00
Y3408;;MDC;99
Y3409;;DGCAT;99M00
Y3409;;MDC;99
Y341;;DGCAT;99M00
Y341;;MDC;99
Y3410;;DGCAT;99M00
Y3410;;MDC;99
Y3411;;DGCAT;99M00
Y3411;;MDC;99
Y3412;;DGCAT;99M00
Y3412;;MDC;99
Y3413;;DGCAT;99M00
Y3413;;MDC;99
Y3414;;DGCAT;99M00
Y3414;;MDC;99
Y3418;;DGCAT;99M00
Y3418;;MDC;99
Y3419;;DGCAT;99M00
Y3419;;MDC;99
Y342;;DGCAT;99M00
Y342;;MDC;99
Y3420;;DGCAT;99M00
Y3420;;MDC;99
Y3421;;DGCAT;99M00
Y3421;;MDC;99
Y3422;;DGCAT;99M00
Y3422;;MDC;99
Y3423;;DGCAT;99M00
Y3423;;MDC;99
Y3424;;DGCAT;99M00
Y3424;;MDC;99
Y3428;;DGCAT;99M00
Y3428;;MDC;99
Y3429;;DGCAT;99M00
Y3429;;MDC;99
Y343;;DGCAT;99M00
Y343;;MDC;99
Y3430;;DGCAT;99M00
Y3430;;MDC;99
Y3431;;DGCAT;99M00
Y3431;;MDC;99
Y3432;;DGCAT;99M00
Y3432;;MDC;99
Y3433;;DGCAT;99M00
Y3433;;MDC;99
Y3434;;DGCAT;99M00
Y3434;;MDC;99
Y3438;;DGCAT;99M00
Y3438;;MDC;99
Y3439;;DGCAT;99M00
Y3439;;MDC;99
Y344;;DGCAT;99M00
Y344;;MDC;99
Y3440;;DGCAT;99M00
Y3440;;MDC;99
Y3441;;DGCAT;99M00
Y3441;;MDC;99
Y3442;;DGCAT;99M00
Y3442;;MDC;99
Y3443;;DGCAT;99M00
Y3443;;MDC;99
Y3444;;DGCAT;99M00
Y3444;;MDC;99
Y3448;;DGCAT;99M00
Y3448;;MDC;99
Y3449;;DGCAT;99M00
Y3449;;MDC;99
Y345;;DGCAT;99M00
Y345;;MDC;99
Y3450;;DGCAT;99M00
Y3450;;MDC;99
Y3451;;DGCAT;99M00
Y3451;;MDC;99
Y3452;;DGCAT;99M00
Y3452;;MDC;99
Y3453;;DGCAT;99M00
Y3453;;MDC;99
Y3454;;DGCAT;99M00
Y3454;;MDC;99
Y3458;;DGCAT;99M00
Y3458;;MDC;99
Y3459;;DGCAT;99M00
Y3459;;MDC;99
Y346;;DGCAT;99M00
Y346;;MDC;99
Y3460;;DGCAT;99M00
Y3460;;MDC;99
Y3461;;DGCAT;99M00
Y3461;;MDC;99
Y3462;;DGCAT;99M00
Y3462;;MDC;99
Y3463;;DGCAT;99M00
Y3463;;MDC;99
Y3464;;DGCAT;99M00
Y3464;;MDC;99
Y3468;;DGCAT;99M00
Y3468;;MDC;99
Y3469;;DGCAT;99M00
Y3469;;MDC;99
Y347;;DGCAT;99M00
Y347;;MDC;99
Y3470;;DGCAT;99M00
Y3470;;MDC;99
Y3471;;DGCAT;99M00
Y3471;;MDC;99
Y3472;;DGCAT;99M00
Y3472;;MDC;99
Y3473;;DGCAT;99M00
Y3473;;MDC;99
Y3474;;DGCAT;99M00
Y3474;;MDC;99
Y3478;;DGCAT;99M00
Y3478;;MDC;99
Y3479;;DGCAT;99M00
Y3479;;MDC;99
Y348;;DGCAT;99M00
Y348;;MDC;99
Y3480;;DGCAT;99M00
Y3480;;MDC;99
Y3481;;DGCAT;99M00
Y3481;;MDC;99
Y3482;;DGCAT;99M00
Y3482;;MDC;99
Y3483;;DGCAT;99M00
Y3483;;MDC;99
Y3484;;DGCAT;99M00
Y3484;;MDC;99
Y3488;;DGCAT;99M00
Y3488;;MDC;99
Y3489;;DGCAT;99M00
Y3489;;MDC;99
Y349;;DGCAT;99M00
Y349;;MDC;99
Y3490;;DGCAT;99M00
Y3490;;MDC;99
Y3491;;DGCAT;99M00
Y3491;;MDC;99
Y3492;;DGCAT;99M00
Y3492;;MDC;99
Y3493;;DGCAT;99M00
Y3493;;MDC;99
Y3494;;DGCAT;99M00
Y3494;;MDC;99
Y3498;;DGCAT;99M00
Y3498;;MDC;99
Y3499;;DGCAT;99M00
Y3499;;MDC;99
Y350;;DGCAT;99M00
Y350;;MDC;99
Y351;;DGCAT;99M00
Y351;;MDC;99
Y352;;DGCAT;99M00
Y352;;MDC;99
Y353;;DGCAT;99M00
Y353;;MDC;99
Y354;;DGCAT;99M00
Y354;;MDC;99
Y355;;DGCAT;99M00
Y355;;MDC;99
Y356;;DGCAT;99M00
Y356;;MDC;99
Y357;;DGCAT;99M00
Y357;;MDC;99
Y360;;DGCAT;99M00
Y360;;MDC;99
Y361;;DGCAT;99M00
Y361;;MDC;99
Y362;;DGCAT;99M00
Y362;;MDC;99
Y363;;DGCAT;99M00
Y363;;MDC;99
Y364;;DGCAT;99M00
Y364;;MDC;99
Y365;;DGCAT;99M00
Y365;;MDC;99
Y366;;DGCAT;99M00
Y366;;MDC;99
Y367;;DGCAT;99M00
Y367;;MDC;99
Y368;;DGCAT;99M00
Y368;;MDC;99
Y369;;DGCAT;99M00
Y369;;MDC;99
Y400;;DGCAT;99M00
Y400;;MDC;99
Y400;;DGPROP;21X05
Y401;;DGCAT;99M00
Y401;;MDC;99
Y401;;DGPROP;21X05
Y402;;DGCAT;99M00
Y402;;MDC;99
Y402;;DGPROP;21X05
Y403;;DGCAT;99M00
Y403;;MDC;99
Y403;;DGPROP;21X05
Y404;;DGCAT;99M00
Y404;;MDC;99
Y404;;DGPROP;21X05
Y405;;DGCAT;99M00
Y405;;MDC;99
Y405;;DGPROP;21X05
Y406;;DGCAT;99M00
Y406;;MDC;99
Y406;;DGPROP;21X05
Y407;;DGCAT;99M00
Y407;;MDC;99
Y407;;DGPROP;21X05
Y408;;DGCAT;99M00
Y408;;MDC;99
Y408;;DGPROP;21X05
Y409;;DGCAT;99M00
Y409;;MDC;99
Y409;;DGPROP;21X05
Y410;;DGCAT;99M00
Y410;;MDC;99
Y410;;DGPROP;21X05
Y411;;DGCAT;99M00
Y411;;MDC;99
Y411;;DGPROP;21X05
Y412;;DGCAT;99M00
Y412;;MDC;99
Y412;;DGPROP;21X05
Y413;;DGCAT;99M00
Y413;;MDC;99
Y413;;DGPROP;21X05
Y414;;DGCAT;99M00
Y414;;MDC;99
Y414;;DGPROP;21X05
Y415;;DGCAT;99M00
Y415;;MDC;99
Y415;;DGPROP;21X05
Y418;;DGCAT;99M00
Y418;;MDC;99
Y418;;DGPROP;21X05
Y419;;DGCAT;99M00
Y419;;MDC;99
Y419;;DGPROP;21X05
Y420;;DGCAT;99M00
Y420;;MDC;99
Y420;;DGPROP;21X05
Y421;;DGCAT;99M00
Y421;;MDC;99
Y421;;DGPROP;21X05
Y422;;DGCAT;99M00
Y422;;MDC;99
Y422;;DGPROP;21X05
Y423;;DGCAT;99M00
Y423;;MDC;99
Y423;;DGPROP;21X05
Y424;;DGCAT;99M00
Y424;;MDC;99
Y424;;DGPROP;21X05
Y425;;DGCAT;99M00
Y425;;MDC;99
Y425;;DGPROP;21X05
Y426;;DGCAT;99M00
Y426;;MDC;99
Y426;;DGPROP;21X05
Y427;;DGCAT;99M00
Y427;;MDC;99
Y427;;DGPROP;21X05
Y428;;DGCAT;99M00
Y428;;MDC;99
Y428;;DGPROP;21X05
Y429;;DGCAT;99M00
Y429;;MDC;99
Y429;;DGPROP;21X05
Y430;;DGCAT;99M00
Y430;;MDC;99
Y430;;DGPROP;21X05
Y431;;DGCAT;99M00
Y431;;MDC;99
Y431;;DGPROP;21X05
Y432;;DGCAT;99M00
Y432;;MDC;99
Y432;;DGPROP;21X05
Y433;;DGCAT;99M00
Y433;;MDC;99
Y433;;DGPROP;21X05
Y434;;DGCAT;99M00
Y434;;MDC;99
Y434;;DGPROP;21X05
Y435;;DGCAT;99M00
Y435;;MDC;99
Y435;;DGPROP;21X05
Y436;;DGCAT;99M00
Y436;;MDC;99
Y436;;DGPROP;21X05
Y438;;DGCAT;99M00
Y438;;MDC;99
Y438;;DGPROP;21X05
Y439;;DGCAT;99M00
Y439;;MDC;99
Y439;;DGPROP;21X05
Y440;;DGCAT;99M00
Y440;;MDC;99
Y440;;DGPROP;21X05
Y441;;DGCAT;99M00
Y441;;MDC;99
Y441;;DGPROP;21X05
Y442;;DGCAT;99M00
Y442;;MDC;99
Y442;;DGPROP;21X05
Y443;;DGCAT;99M00
Y443;;MDC;99
Y443;;DGPROP;21X05
Y444;;DGCAT;99M00
Y444;;MDC;99
Y444;;DGPROP;21X05
Y445;;DGCAT;99M00
Y445;;MDC;99
Y445;;DGPROP;21X05
Y446;;DGCAT;99M00
Y446;;MDC;99
Y446;;DGPROP;21X05
Y447;;DGCAT;99M00
Y447;;MDC;99
Y447;;DGPROP;21X05
Y449;;DGCAT;99M00
Y449;;MDC;99
Y449;;DGPROP;21X05
Y450;;DGCAT;99M00
Y450;;MDC;99
Y450;;DGPROP;21X05
Y451;;DGCAT;99M00
Y451;;MDC;99
Y451;;DGPROP;21X05
Y452;;DGCAT;99M00
Y452;;MDC;99
Y452;;DGPROP;21X05
Y453;;DGCAT;99M00
Y453;;MDC;99
Y453;;DGPROP;21X05
Y454;;DGCAT;99M00
Y454;;MDC;99
Y454;;DGPROP;21X05
Y455;;DGCAT;99M00
Y455;;MDC;99
Y455;;DGPROP;21X05
Y458;;DGCAT;99M00
Y458;;MDC;99
Y458;;DGPROP;21X05
Y459;;DGCAT;99M00
Y459;;MDC;99
Y459;;DGPROP;21X05
Y460;;DGCAT;99M00
Y460;;MDC;99
Y460;;DGPROP;21X05
Y461;;DGCAT;99M00
Y461;;MDC;99
Y461;;DGPROP;21X05
Y462;;DGCAT;99M00
Y462;;MDC;99
Y462;;DGPROP;21X05
Y463;;DGCAT;99M00
Y463;;MDC;99
Y463;;DGPROP;21X05
Y464;;DGCAT;99M00
Y464;;MDC;99
Y464;;DGPROP;21X05
Y465;;DGCAT;99M00
Y465;;MDC;99
Y465;;DGPROP;21X05
Y466;;DGCAT;99M00
Y466;;MDC;99
Y466;;DGPROP;21X05
Y467;;DGCAT;99M00
Y467;;MDC;99
Y467;;DGPROP;21X05
Y468;;DGCAT;99M00
Y468;;MDC;99
Y468;;DGPROP;21X05
Y470;;DGCAT;99M00
Y470;;MDC;99
Y470;;DGPROP;21X05
Y471;;DGCAT;99M00
Y471;;MDC;99
Y471;;DGPROP;21X05
Y472;;DGCAT;99M00
Y472;;MDC;99
Y472;;DGPROP;21X05
Y473;;DGCAT;99M00
Y473;;MDC;99
Y473;;DGPROP;21X05
Y474;;DGCAT;99M00
Y474;;MDC;99
Y474;;DGPROP;21X05
Y475;;DGCAT;99M00
Y475;;MDC;99
Y475;;DGPROP;21X05
Y478;;DGCAT;99M00
Y478;;MDC;99
Y478;;DGPROP;21X05
Y479;;DGCAT;99M00
Y479;;MDC;99
Y479;;DGPROP;21X05
Y480;;DGCAT;99M00
Y480;;MDC;99
Y480;;DGPROP;21X05
Y481;;DGCAT;99M00
Y481;;MDC;99
Y481;;DGPROP;21X05
Y482;;DGCAT;99M00
Y482;;MDC;99
Y482;;DGPROP;21X05
Y483;;DGCAT;99M00
Y483;;MDC;99
Y483;;DGPROP;21X05
Y484;;DGCAT;99M00
Y484;;MDC;99
Y484;;DGPROP;21X05
Y485;;DGCAT;99M00
Y485;;MDC;99
Y485;;DGPROP;21X05
Y490;;DGCAT;99M00
Y490;;MDC;99
Y490;;DGPROP;21X05
Y491;;DGCAT;99M00
Y491;;MDC;99
Y491;;DGPROP;21X05
Y492;;DGCAT;99M00
Y492;;MDC;99
Y492;;DGPROP;21X05
Y493;;DGCAT;99M00
Y493;;MDC;99
Y493;;DGPROP;21X05
Y494;;DGCAT;99M00
Y494;;MDC;99
Y494;;DGPROP;21X05
Y495;;DGCAT;99M00
Y495;;MDC;99
Y495;;DGPROP;21X05
Y496;;DGCAT;99M00
Y496;;MDC;99
Y496;;DGPROP;21X05
Y497;;DGCAT;99M00
Y497;;MDC;99
Y497;;DGPROP;21X05
Y498;;DGCAT;99M00
Y498;;MDC;99
Y498;;DGPROP;21X05
Y499;;DGCAT;99M00
Y499;;MDC;99
Y499;;DGPROP;21X05
Y500;;DGCAT;99M00
Y500;;MDC;99
Y500;;DGPROP;21X05
Y501;;DGCAT;99M00
Y501;;MDC;99
Y501;;DGPROP;21X05
Y502;;DGCAT;99M00
Y502;;MDC;99
Y502;;DGPROP;21X05
Y508;;DGCAT;99M00
Y508;;MDC;99
Y508;;DGPROP;21X05
Y509;;DGCAT;99M00
Y509;;MDC;99
Y509;;DGPROP;21X05
Y510;;DGCAT;99M00
Y510;;MDC;99
Y510;;DGPROP;21X05
Y511;;DGCAT;99M00
Y511;;MDC;99
Y511;;DGPROP;21X05
Y512;;DGCAT;99M00
Y512;;MDC;99
Y512;;DGPROP;21X05
Y513;;DGCAT;99M00
Y513;;MDC;99
Y513;;DGPROP;21X05
Y514;;DGCAT;99M00
Y514;;MDC;99
Y514;;DGPROP;21X05
Y515;;DGCAT;99M00
Y515;;MDC;99
Y515;;DGPROP;21X05
Y516;;DGCAT;99M00
Y516;;MDC;99
Y516;;DGPROP;21X05
Y517;;DGCAT;99M00
Y517;;MDC;99
Y517;;DGPROP;21X05
Y518;;DGCAT;99M00
Y518;;MDC;99
Y518;;DGPROP;21X05
Y519;;DGCAT;99M00
Y519;;MDC;99
Y519;;DGPROP;21X05
Y520;;DGCAT;99M00
Y520;;MDC;99
Y520;;DGPROP;21X05
Y521;;DGCAT;99M00
Y521;;MDC;99
Y521;;DGPROP;21X05
Y522;;DGCAT;99M00
Y522;;MDC;99
Y522;;DGPROP;21X05
Y523;;DGCAT;99M00
Y523;;MDC;99
Y523;;DGPROP;21X05
Y524;;DGCAT;99M00
Y524;;MDC;99
Y524;;DGPROP;21X05
Y525;;DGCAT;99M00
Y525;;MDC;99
Y525;;DGPROP;21X05
Y526;;DGCAT;99M00
Y526;;MDC;99
Y526;;DGPROP;21X05
Y527;;DGCAT;99M00
Y527;;MDC;99
Y527;;DGPROP;21X05
Y528;;DGCAT;99M00
Y528;;MDC;99
Y528;;DGPROP;21X05
Y529;;DGCAT;99M00
Y529;;MDC;99
Y529;;DGPROP;21X05
Y530;;DGCAT;99M00
Y530;;MDC;99
Y530;;DGPROP;21X05
Y531;;DGCAT;99M00
Y531;;MDC;99
Y531;;DGPROP;21X05
Y532;;DGCAT;99M00
Y532;;MDC;99
Y532;;DGPROP;21X05
Y533;;DGCAT;99M00
Y533;;MDC;99
Y533;;DGPROP;21X05
Y534;;DGCAT;99M00
Y534;;MDC;99
Y534;;DGPROP;21X05
Y535;;DGCAT;99M00
Y535;;MDC;99
Y535;;DGPROP;21X05
Y536;;DGCAT;99M00
Y536;;MDC;99
Y536;;DGPROP;21X05
Y537;;DGCAT;99M00
Y537;;MDC;99
Y537;;DGPROP;21X05
Y538;;DGCAT;99M00
Y538;;MDC;99
Y538;;DGPROP;21X05
Y539;;DGCAT;99M00
Y539;;MDC;99
Y539;;DGPROP;21X05
Y540;;DGCAT;99M00
Y540;;MDC;99
Y540;;DGPROP;21X05
Y541;;DGCAT;99M00
Y541;;MDC;99
Y541;;DGPROP;21X05
Y542;;DGCAT;99M00
Y542;;MDC;99
Y542;;DGPROP;21X05
Y543;;DGCAT;99M00
Y543;;MDC;99
Y543;;DGPROP;21X05
Y544;;DGCAT;99M00
Y544;;MDC;99
Y544;;DGPROP;21X05
Y545;;DGCAT;99M00
Y545;;MDC;99
Y545;;DGPROP;21X05
Y546;;DGCAT;99M00
Y546;;MDC;99
Y546;;DGPROP;21X05
Y547;;DGCAT;99M00
Y547;;MDC;99
Y547;;DGPROP;21X05
Y548;;DGCAT;99M00
Y548;;MDC;99
Y548;;DGPROP;21X05
Y549;;DGCAT;99M00
Y549;;MDC;99
Y549;;DGPROP;21X05
Y550;;DGCAT;99M00
Y550;;MDC;99
Y550;;DGPROP;21X05
Y551;;DGCAT;99M00
Y551;;MDC;99
Y551;;DGPROP;21X05
Y552;;DGCAT;99M00
Y552;;MDC;99
Y552;;DGPROP;21X05
Y553;;DGCAT;99M00
Y553;;MDC;99
Y553;;DGPROP;21X05
Y554;;DGCAT;99M00
Y554;;MDC;99
Y554;;DGPROP;21X05
Y555;;DGCAT;99M00
Y555;;MDC;99
Y555;;DGPROP;21X05
Y556;;DGCAT;99M00
Y556;;MDC;99
Y556;;DGPROP;21X05
Y557;;DGCAT;99M00
Y557;;MDC;99
Y557;;DGPROP;21X05
Y560;;DGCAT;99M00
Y560;;MDC;99
Y560;;DGPROP;21X05
Y561;;DGCAT;99M00
Y561;;MDC;99
Y561;;DGPROP;21X05
Y562;;DGCAT;99M00
Y562;;MDC;99
Y562;;DGPROP;21X05
Y563;;DGCAT;99M00
Y563;;MDC;99
Y563;;DGPROP;21X05
Y564;;DGCAT;99M00
Y564;;MDC;99
Y564;;DGPROP;21X05
Y565;;DGCAT;99M00
Y565;;MDC;99
Y565;;DGPROP;21X05
Y566;;DGCAT;99M00
Y566;;MDC;99
Y566;;DGPROP;21X05
Y567;;DGCAT;99M00
Y567;;MDC;99
Y567;;DGPROP;21X05
Y568;;DGCAT;99M00
Y568;;MDC;99
Y568;;DGPROP;21X05
Y569;;DGCAT;99M00
Y569;;MDC;99
Y569;;DGPROP;21X05
Y570;;DGCAT;99M00
Y570;;MDC;99
Y570;;DGPROP;21X05
Y571;;DGCAT;99M00
Y571;;MDC;99
Y571;;DGPROP;21X05
Y572;;DGCAT;99M00
Y572;;MDC;99
Y572;;DGPROP;21X05
Y573;;DGCAT;99M00
Y573;;MDC;99
Y573;;DGPROP;21X05
Y574;;DGCAT;99M00
Y574;;MDC;99
Y574;;DGPROP;21X05
Y575;;DGCAT;99M00
Y575;;MDC;99
Y575;;DGPROP;21X05
Y576;;DGCAT;99M00
Y576;;MDC;99
Y576;;DGPROP;21X05
Y577;;DGCAT;99M00
Y577;;MDC;99
Y577;;DGPROP;21X05
Y578;;DGCAT;99M00
Y578;;MDC;99
Y578;;DGPROP;21X05
Y579;;DGCAT;99M00
Y579;;MDC;99
Y579;;DGPROP;21X05
Y580;;DGCAT;99M00
Y580;;MDC;99
Y580;;DGPROP;21X05
Y581;;DGCAT;99M00
Y581;;MDC;99
Y581;;DGPROP;21X05
Y582;;DGCAT;99M00
Y582;;MDC;99
Y582;;DGPROP;21X05
Y583;;DGCAT;99M00
Y583;;MDC;99
Y583;;DGPROP;21X05
Y584;;DGCAT;99M00
Y584;;MDC;99
Y584;;DGPROP;21X05
Y585;;DGCAT;99M00
Y585;;MDC;99
Y585;;DGPROP;21X05
Y586;;DGCAT;99M00
Y586;;MDC;99
Y586;;DGPROP;21X05
Y586A;;DGCAT;99M00
Y586A;;MDC;99
Y586A;;DGPROP;21X05
Y586B;;DGCAT;99M00
Y586B;;MDC;99
Y586B;;DGPROP;21X05
Y586W;;DGCAT;99M00
Y586W;;MDC;99
Y586W;;DGPROP;21X05
Y588;;DGCAT;99M00
Y588;;MDC;99
Y588;;DGPROP;21X05
Y589;;DGCAT;99M00
Y589;;MDC;99
Y589;;DGPROP;21X05
Y589A;;DGCAT;99M00
Y589A;;MDC;99
Y589A;;DGPROP;21X05
Y589X;;DGCAT;99M00
Y589X;;MDC;99
Y589X;;DGPROP;21X05
Y590;;DGCAT;99M00
Y590;;MDC;99
Y590;;DGPROP;21X05
Y590A;;DGCAT;99M00
Y590A;;MDC;99
Y590A;;DGPROP;21X05
Y590B;;DGCAT;99M00
Y590B;;MDC;99
Y590B;;DGPROP;21X05
Y590C;;DGCAT;99M00
Y590C;;MDC;99
Y590C;;DGPROP;21X05
Y590D;;DGCAT;99M00
Y590D;;MDC;99
Y590D;;DGPROP;21X05
Y590E;;DGCAT;99M00
Y590E;;MDC;99
Y590E;;DGPROP;21X05
Y590W;;DGCAT;99M00
Y590W;;MDC;99
Y590W;;DGPROP;21X05
Y591;;DGCAT;99M00
Y591;;MDC;99
Y591;;DGPROP;21X05
Y592;;DGCAT;99M00
Y592;;MDC;99
Y592;;DGPROP;21X05
Y593;;DGCAT;99M00
Y593;;MDC;99
Y593;;DGPROP;21X05
Y598;;DGCAT;99M00
Y598;;MDC;99
Y598;;DGPROP;21X05
Y599;;DGCAT;99M00
Y599;;MDC;99
Y599;;DGPROP;21X05
Y600;;DGCAT;99M00
Y600;;MDC;99
Y600;;DGPROP;21X05
Y601;;DGCAT;99M00
Y601;;MDC;99
Y601;;DGPROP;21X05
Y602;;DGCAT;99M00
Y602;;MDC;99
Y602;;DGPROP;21X05
Y603;;DGCAT;99M00
Y603;;MDC;99
Y603;;DGPROP;21X05
Y604;;DGCAT;99M00
Y604;;MDC;99
Y604;;DGPROP;21X05
Y605;;DGCAT;99M00
Y605;;MDC;99
Y605;;DGPROP;21X05
Y606;;DGCAT;99M00
Y606;;MDC;99
Y606;;DGPROP;21X05
Y607;;DGCAT;99M00
Y607;;MDC;99
Y607;;DGPROP;21X05
Y608;;DGCAT;99M00
Y608;;MDC;99
Y608;;DGPROP;21X05
Y609;;DGCAT;99M00
Y609;;MDC;99
Y609;;DGPROP;21X05
Y610;;DGCAT;99M00
Y610;;MDC;99
Y610;;DGPROP;21X05
Y611;;DGCAT;99M00
Y611;;MDC;99
Y611;;DGPROP;21X05
Y612;;DGCAT;99M00
Y612;;MDC;99
Y612;;DGPROP;21X05
Y613;;DGCAT;99M00
Y613;;MDC;99
Y613;;DGPROP;21X05
Y614;;DGCAT;99M00
Y614;;MDC;99
Y614;;DGPROP;21X05
Y615;;DGCAT;99M00
Y615;;MDC;99
Y615;;DGPROP;21X05
Y616;;DGCAT;99M00
Y616;;MDC;99
Y616;;DGPROP;21X05
Y617;;DGCAT;99M00
Y617;;MDC;99
Y617;;DGPROP;21X05
Y618;;DGCAT;99M00
Y618;;MDC;99
Y618;;DGPROP;21X05
Y619;;DGCAT;99M00
Y619;;MDC;99
Y619;;DGPROP;21X05
Y620;;DGCAT;99M00
Y620;;MDC;99
Y620;;DGPROP;21X05
Y621;;DGCAT;99M00
Y621;;MDC;99
Y621;;DGPROP;21X05
Y622;;DGCAT;99M00
Y622;;MDC;99
Y622;;DGPROP;21X05
Y623;;DGCAT;99M00
Y623;;MDC;99
Y623;;DGPROP;21X05
Y624;;DGCAT;99M00
Y624;;MDC;99
Y624;;DGPROP;21X05
Y625;;DGCAT;99M00
Y625;;MDC;99
Y625;;DGPROP;21X05
Y626;;DGCAT;99M00
Y626;;MDC;99
Y626;;DGPROP;21X05
Y628;;DGCAT;99M00
Y628;;MDC;99
Y628;;DGPROP;21X05
Y629;;DGCAT;99M00
Y629;;MDC;99
Y629;;DGPROP;21X05
Y630;;DGCAT;99M00
Y630;;MDC;99
Y630;;DGPROP;21X05
Y631;;DGCAT;99M00
Y631;;MDC;99
Y631;;DGPROP;21X05
Y632;;DGCAT;99M00
Y632;;MDC;99
Y632;;DGPROP;21X05
Y633;;DGCAT;99M00
Y633;;MDC;99
Y633;;DGPROP;21X05
Y634;;DGCAT;99M00
Y634;;MDC;99
Y634;;DGPROP;21X05
Y635;;DGCAT;99M00
Y635;;MDC;99
Y635;;DGPROP;21X05
Y636;;DGCAT;99M00
Y636;;MDC;99
Y636;;DGPROP;21X05
Y638;;DGCAT;99M00
Y638;;MDC;99
Y638;;DGPROP;21X05
Y639;;DGCAT;99M00
Y639;;MDC;99
Y639;;DGPROP;21X05
Y640;;DGCAT;99M00
Y640;;MDC;99
Y640;;DGPROP;21X05
Y641;;DGCAT;99M00
Y641;;MDC;99
Y641;;DGPROP;21X05
Y648;;DGCAT;99M00
Y648;;MDC;99
Y648;;DGPROP;21X05
Y649;;DGCAT;99M00
Y649;;MDC;99
Y649;;DGPROP;21X05
Y650;;DGCAT;99M00
Y650;;MDC;99
Y650;;DGPROP;21X05
Y651;;DGCAT;99M00
Y651;;MDC;99
Y651;;DGPROP;21X05
Y652;;DGCAT;99M00
Y652;;MDC;99
Y652;;DGPROP;21X05
Y653;;DGCAT;99M00
Y653;;MDC;99
Y653;;DGPROP;21X05
Y654;;DGCAT;99M00
Y654;;MDC;99
Y654;;DGPROP;21X05
Y655;;DGCAT;99M00
Y655;;MDC;99
Y655;;DGPROP;21X05
Y658;;DGCAT;99M00
Y658;;MDC;99
Y658;;DGPROP;21X05
Y66;;DGCAT;99M00
Y66;;MDC;99
Y669;;DGCAT;99M00
Y669;;MDC;99
Y69;;DGCAT;99M00
Y69;;MDC;99
Y69;;DGPROP;21X05
Y699;;DGCAT;99M00
Y699;;MDC;99
Y699;;DGPROP;21X05
Y700;;DGCAT;99M00
Y700;;MDC;99
Y700;;DGPROP;21X05
Y701;;DGCAT;99M00
Y701;;MDC;99
Y701;;DGPROP;21X05
Y702;;DGCAT;99M00
Y702;;MDC;99
Y702;;DGPROP;21X05
Y703;;DGCAT;99M00
Y703;;MDC;99
Y703;;DGPROP;21X05
Y708;;DGCAT;99M00
Y708;;MDC;99
Y708;;DGPROP;21X05
Y710;;DGCAT;99M00
Y710;;MDC;99
